dataset	input_total_peaks	motif	real_int	shuffled_int	p_val	adj_pval	enr_fold
mesophyll_top10000	15121.0	M01771	516.0	361.0	0.0009	0.001804054054054054	1.4293628808864265
mesophyll_top10000	15121.0	M01772	408.0	313.0	0.0009	0.001804054054054054	1.3035143769968052
mesophyll_top10000	15121.0	M01773	395.0	293.0	0.0009	0.001804054054054054	1.348122866894198
mesophyll_top10000	15121.0	M01777	364.0	301.0	0.0009	0.001804054054054054	1.2093023255813953
mesophyll_top10000	15121.0	M01778	753.0	452.0	0.0009	0.001804054054054054	1.665929203539823
mesophyll_top10000	15121.0	M01779	650.0	306.0	0.0009	0.001804054054054054	2.1241830065359477
mesophyll_top10000	15121.0	M01780	269.0	213.0	0.0009	0.001804054054054054	1.2629107981220657
mesophyll_top10000	15121.0	M01781	587.0	268.0	0.0009	0.001804054054054054	2.1902985074626864
mesophyll_top10000	15121.0	M01782	295.0	150.0	0.0009	0.001804054054054054	1.9666666666666666
mesophyll_top10000	15121.0	M01783	535.0	306.0	0.0009	0.001804054054054054	1.7483660130718954
mesophyll_top10000	15121.0	M01784	586.0	342.5	0.0009	0.001804054054054054	1.710948905109489
mesophyll_top10000	15121.0	M01785	417.0	282.0	0.0009	0.001804054054054054	1.4787234042553192
mesophyll_top10000	15121.0	M01826	441.0	293.0	0.0009	0.001804054054054054	1.5051194539249146
mesophyll_top10000	15121.0	M01827	472.0	330.0	0.0009	0.001804054054054054	1.4303030303030304
mesophyll_top10000	15121.0	M01832	375.0	222.0	0.0009	0.001804054054054054	1.6891891891891893
mesophyll_top10000	15121.0	M01851	34.0	44.0	0.954	1.0	0.7727272727272727
mesophyll_top10000	15121.0	M01852	146.0	134.0	0.155	0.26769081500646835	1.0895522388059702
mesophyll_top10000	15121.0	M01854	150.0	163.0	0.869	1.0	0.9202453987730062
mesophyll_top10000	15121.0	M01855	379.0	378.0	0.496	0.7892252681764005	1.0026455026455026
mesophyll_top10000	15121.0	M01856	130.0	114.0	0.077	0.1368774966711052	1.1403508771929824
mesophyll_top10000	15121.0	M01857	117.0	96.0	0.017	0.031785714285714285	1.21875
mesophyll_top10000	15121.0	M01858	472.0	382.0	0.0009	0.001804054054054054	1.2356020942408377
mesophyll_top10000	15121.0	M01860	145.0	157.0	0.863	1.0	0.9235668789808917
mesophyll_top10000	15121.0	M01900	817.0	380.0	0.0009	0.001804054054054054	2.15
mesophyll_top10000	15121.0	M01901	562.0	306.0	0.0009	0.001804054054054054	1.8366013071895424
mesophyll_top10000	15121.0	M01938	473.0	328.0	0.0009	0.001804054054054054	1.4420731707317074
mesophyll_top10000	15121.0	M01939	332.0	443.0	1.0	1.0	0.7494356659142212
mesophyll_top10000	15121.0	M01940	360.0	225.0	0.0009	0.001804054054054054	1.6
mesophyll_top10000	15121.0	M01941	496.0	563.0	0.999	1.0	0.8809946714031972
mesophyll_top10000	15121.0	M01942	333.0	242.0	0.0009	0.001804054054054054	1.3760330578512396
mesophyll_top10000	15121.0	M01943	633.0	380.0	0.0009	0.001804054054054054	1.6657894736842105
mesophyll_top10000	15121.0	M01944	429.0	525.0	1.0	1.0	0.8171428571428572
mesophyll_top10000	15121.0	M01945	538.0	439.0	0.0009	0.001804054054054054	1.2255125284738042
mesophyll_top10000	15121.0	M01946	275.0	380.0	1.0	1.0	0.7236842105263158
mesophyll_top10000	15121.0	M01947	279.0	252.0	0.041	0.07436820652173914	1.1071428571428572
mesophyll_top10000	15121.0	M01948	391.0	272.0	0.0009	0.001804054054054054	1.4375
mesophyll_top10000	15121.0	M01949	440.0	253.0	0.0009	0.001804054054054054	1.7391304347826086
mesophyll_top10000	15121.0	M01950	560.0	530.0	0.123	0.2146470588235294	1.0566037735849056
mesophyll_top10000	15121.0	M01951	207.0	228.0	0.924	1.0	0.9078947368421053
mesophyll_top10000	15121.0	M01952	326.0	465.0	1.0	1.0	0.7010752688172043
mesophyll_top10000	15121.0	M01953	291.0	403.0	1.0	1.0	0.7220843672456576
mesophyll_top10000	15121.0	M01954	532.0	343.0	0.0009	0.001804054054054054	1.5510204081632653
mesophyll_top10000	15121.0	M01955	420.0	175.0	0.0009	0.001804054054054054	2.4
mesophyll_top10000	15121.0	M01956	267.0	357.0	1.0	1.0	0.7478991596638656
mesophyll_top10000	15121.0	M01957	262.0	228.0	0.022	0.040791666666666664	1.1491228070175439
mesophyll_top10000	15121.0	M01958	467.0	250.0	0.0009	0.001804054054054054	1.868
mesophyll_top10000	15121.0	M01959	822.0	313.5	0.0009	0.001804054054054054	2.6220095693779903
mesophyll_top10000	15121.0	M01960	507.0	219.0	0.0009	0.001804054054054054	2.315068493150685
mesophyll_top10000	15121.0	M01961	374.0	272.0	0.0009	0.001804054054054054	1.375
mesophyll_top10000	15121.0	M01962	395.0	275.0	0.0009	0.001804054054054054	1.4363636363636363
mesophyll_top10000	15121.0	M01963	310.0	205.0	0.0009	0.001804054054054054	1.5121951219512195
mesophyll_top10000	15121.0	M01964	864.0	243.0	0.0009	0.001804054054054054	3.5555555555555554
mesophyll_top10000	15121.0	M01965	1106.0	447.0	0.0009	0.001804054054054054	2.4742729306487696
mesophyll_top10000	15121.0	M01966	961.0	403.0	0.0009	0.001804054054054054	2.3846153846153846
mesophyll_top10000	15121.0	M01967	795.0	409.0	0.0009	0.001804054054054054	1.9437652811735942
mesophyll_top10000	15121.0	M01968	690.0	453.0	0.0009	0.001804054054054054	1.5231788079470199
mesophyll_top10000	15121.0	M01969	739.0	391.5	0.0009	0.001804054054054054	1.8876117496807152
mesophyll_top10000	15121.0	M01970	213.0	375.0	1.0	1.0	0.568
mesophyll_top10000	15121.0	M01994	327.0	290.0	0.016	0.029957924263674617	1.1275862068965516
mesophyll_top10000	15121.0	M01995	223.0	182.0	0.002	0.003897810218978102	1.2252747252747254
mesophyll_top10000	15121.0	M01996	572.0	556.0	0.25	0.4166666666666667	1.0287769784172662
mesophyll_top10000	15121.0	M01997	505.0	520.0	0.754	1.0	0.9711538461538461
mesophyll_top10000	15121.0	M01998	330.0	323.0	0.358	0.5842665036674816	1.021671826625387
mesophyll_top10000	15121.0	M01999	414.0	366.0	0.013	0.024443661971830986	1.1311475409836065
mesophyll_top10000	15121.0	M02000	532.0	498.0	0.073	0.12993999999999997	1.0682730923694779
mesophyll_top10000	15121.0	M02002	410.0	411.0	0.524	0.8278579881656806	0.9975669099756691
mesophyll_top10000	15121.0	M02003	583.0	499.0	0.0009	0.001804054054054054	1.1683366733466933
mesophyll_top10000	15121.0	M02004	340.0	261.0	0.0009	0.001804054054054054	1.3026819923371646
mesophyll_top10000	15121.0	M02015	572.0	426.0	0.0009	0.001804054054054054	1.3427230046948357
mesophyll_top10000	15121.0	M02037	584.0	391.0	0.0009	0.001804054054054054	1.4936061381074168
mesophyll_top10000	15121.0	M02038	26.0	38.0	0.981	1.0	0.6842105263157895
mesophyll_top10000	15121.0	M02039	171.0	292.0	1.0	1.0	0.5856164383561644
mesophyll_top10000	15121.0	M02040	369.0	354.0	0.211	0.3552143757881463	1.0423728813559323
mesophyll_top10000	15121.0	M02041	620.0	337.0	0.0009	0.001804054054054054	1.8397626112759644
mesophyll_top10000	15121.0	M02042	355.0	442.0	1.0	1.0	0.8031674208144797
mesophyll_top10000	15121.0	M02043	418.0	371.0	0.009	0.017091038406827876	1.1266846361185985
mesophyll_top10000	15121.0	M02045	446.0	246.0	0.0009	0.001804054054054054	1.8130081300813008
mesophyll_top10000	15121.0	M02046	345.0	292.0	0.001	0.0019690265486725666	1.1815068493150684
mesophyll_top10000	15121.0	M02047	337.0	330.0	0.355	0.5800795593635251	1.0212121212121212
mesophyll_top10000	15121.0	M02048	377.0	450.0	1.0	1.0	0.8377777777777777
mesophyll_top10000	15121.0	M02049	298.0	381.0	1.0	1.0	0.7821522309711286
mesophyll_top10000	15121.0	M02050	254.0	154.0	0.0009	0.001804054054054054	1.6493506493506493
mesophyll_top10000	15121.0	M02051	649.0	431.0	0.0009	0.001804054054054054	1.505800464037123
mesophyll_top10000	15121.0	M02137	204.0	197.0	0.324	0.5346600741656367	1.0355329949238579
mesophyll_top10000	15121.0	M02138	740.0	404.0	0.0009	0.001804054054054054	1.8316831683168318
mesophyll_top10000	15121.0	M02139	647.0	336.0	0.0009	0.001804054054054054	1.9255952380952381
mesophyll_top10000	15121.0	M02155	514.0	444.0	0.0009	0.001804054054054054	1.1576576576576576
mesophyll_top10000	15121.0	M02156	741.0	450.0	0.0009	0.001804054054054054	1.6466666666666667
mesophyll_top10000	15121.0	M02220	471.0	453.0	0.219	0.36821788413098233	1.0397350993377483
mesophyll_top10000	15121.0	M02227	499.0	430.0	0.001	0.0019690265486725666	1.1604651162790698
mesophyll_top10000	15121.0	M02261	607.0	397.0	0.0009	0.001804054054054054	1.5289672544080604
mesophyll_top10000	15121.0	M02262	549.0	480.0	0.002	0.003897810218978102	1.14375
mesophyll_top10000	15121.0	M02263	349.0	383.0	0.962	1.0	0.9112271540469974
mesophyll_top10000	15121.0	M02265	331.0	347.0	0.798	1.0	0.9538904899135446
mesophyll_top10000	15121.0	M02268	222.0	403.0	1.0	1.0	0.5508684863523573
mesophyll_top10000	15121.0	M02269	309.0	398.0	1.0	1.0	0.7763819095477387
mesophyll_top10000	15121.0	M02270	323.0	440.0	1.0	1.0	0.7340909090909091
mesophyll_top10000	15121.0	M02271	643.0	371.0	0.0009	0.001804054054054054	1.733153638814016
mesophyll_top10000	15121.0	M02272	728.0	376.0	0.0009	0.001804054054054054	1.9361702127659575
mesophyll_top10000	15121.0	M02273	261.0	419.0	1.0	1.0	0.6229116945107399
mesophyll_top10000	15121.0	M02274	152.0	169.5	0.923	1.0	0.8967551622418879
mesophyll_top10000	15121.0	M02275	318.0	313.0	0.386	0.6261360874848116	1.0159744408945688
mesophyll_top10000	15121.0	M02278	230.0	329.0	1.0	1.0	0.6990881458966566
mesophyll_top10000	15121.0	M02279	334.0	449.0	1.0	1.0	0.7438752783964365
mesophyll_top10000	15121.0	M02280	275.0	445.0	1.0	1.0	0.6179775280898876
mesophyll_top10000	15121.0	M02284	271.0	363.0	1.0	1.0	0.7465564738292011
mesophyll_top10000	15121.0	M02286	751.0	409.0	0.0009	0.001804054054054054	1.8361858190709046
mesophyll_top10000	15121.0	M02287	580.0	355.0	0.0009	0.001804054054054054	1.6338028169014085
mesophyll_top10000	15121.0	M02288	276.0	245.0	0.028	0.05162983425414364	1.126530612244898
mesophyll_top10000	15121.0	M02289	376.0	526.0	1.0	1.0	0.714828897338403
mesophyll_top10000	15121.0	M02290	479.0	559.0	1.0	1.0	0.8568872987477638
mesophyll_top10000	15121.0	M02291	351.0	344.0	0.354	0.5798650306748465	1.0203488372093024
mesophyll_top10000	15121.0	M02292	337.0	485.5	1.0	1.0	0.694129763130793
mesophyll_top10000	15121.0	M02293	408.0	481.0	1.0	1.0	0.8482328482328483
mesophyll_top10000	15121.0	M02294	309.0	466.0	1.0	1.0	0.6630901287553648
mesophyll_top10000	15121.0	M02295	381.0	578.0	1.0	1.0	0.6591695501730104
mesophyll_top10000	15121.0	M02296	391.0	464.0	1.0	1.0	0.8426724137931034
mesophyll_top10000	15121.0	M02297	336.0	487.0	1.0	1.0	0.6899383983572895
mesophyll_top10000	15121.0	M02298	322.0	404.0	1.0	1.0	0.7970297029702971
mesophyll_top10000	15121.0	M02299	402.0	400.0	0.454	0.726726618705036	1.005
mesophyll_top10000	15121.0	M02301	544.0	225.0	0.0009	0.001804054054054054	2.417777777777778
mesophyll_top10000	15121.0	M02302	343.0	486.5	1.0	1.0	0.7050359712230215
mesophyll_top10000	15121.0	M02303	290.0	324.0	0.969	1.0	0.8950617283950617
mesophyll_top10000	15121.0	M02305	333.0	371.0	0.974	1.0	0.8975741239892183
mesophyll_top10000	15121.0	M02306	693.0	465.0	0.0009	0.001804054054054054	1.4903225806451612
mesophyll_top10000	15121.0	M02307	782.0	428.0	0.0009	0.001804054054054054	1.8271028037383177
mesophyll_top10000	15121.0	M02308	482.0	302.0	0.0009	0.001804054054054054	1.596026490066225
mesophyll_top10000	15121.0	M02309	399.0	576.0	1.0	1.0	0.6927083333333334
mesophyll_top10000	15121.0	M02310	369.0	553.0	1.0	1.0	0.6672694394213382
mesophyll_top10000	15121.0	M02311	335.0	327.0	0.331	0.545537037037037	1.0244648318042813
mesophyll_top10000	15121.0	M02312	688.0	432.0	0.0009	0.001804054054054054	1.5925925925925926
mesophyll_top10000	15121.0	M02313	394.0	338.0	0.004	0.007716763005780347	1.165680473372781
mesophyll_top10000	15121.0	M02314	352.0	442.0	1.0	1.0	0.7963800904977375
mesophyll_top10000	15121.0	M02319	635.0	408.0	0.0009	0.001804054054054054	1.5563725490196079
mesophyll_top10000	15121.0	M02327	485.0	333.0	0.0009	0.001804054054054054	1.4564564564564564
mesophyll_top10000	15121.0	M02328	369.0	480.0	1.0	1.0	0.76875
mesophyll_top10000	15121.0	M02329	369.0	531.0	1.0	1.0	0.6949152542372882
mesophyll_top10000	15121.0	M02330	695.0	476.0	0.0009	0.001804054054054054	1.4600840336134453
mesophyll_top10000	15121.0	M02341	437.0	498.0	0.999	1.0	0.8775100401606426
mesophyll_top10000	15121.0	M02342	824.0	452.0	0.0009	0.001804054054054054	1.823008849557522
mesophyll_top10000	15121.0	M02346	621.0	360.0	0.0009	0.001804054054054054	1.725
mesophyll_top10000	15121.0	M02347	510.0	421.0	0.0009	0.001804054054054054	1.2114014251781473
mesophyll_top10000	15121.0	M02348	202.0	281.0	1.0	1.0	0.7188612099644128
mesophyll_top10000	15121.0	M02349	247.0	253.0	0.629	0.9752787456445994	0.9762845849802372
mesophyll_top10000	15121.0	M02350	721.0	467.0	0.0009	0.001804054054054054	1.54389721627409
mesophyll_top10000	15121.0	M02351	282.0	417.0	1.0	1.0	0.6762589928057554
mesophyll_top10000	15121.0	M02352	275.0	492.0	1.0	1.0	0.5589430894308943
mesophyll_top10000	15121.0	M02353	534.0	384.0	0.0009	0.001804054054054054	1.390625
mesophyll_top10000	15121.0	M02354	430.0	493.0	1.0	1.0	0.8722109533468559
mesophyll_top10000	15121.0	M02355	325.0	196.0	0.0009	0.001804054054054054	1.6581632653061225
mesophyll_top10000	15121.0	M02357	557.0	496.0	0.001	0.0019690265486725666	1.122983870967742
mesophyll_top10000	15121.0	M02358	716.0	409.0	0.0009	0.001804054054054054	1.7506112469437654
mesophyll_top10000	15121.0	M02360	356.0	373.0	0.842	1.0	0.9544235924932976
mesophyll_top10000	15121.0	M02366	453.0	465.0	0.715	1.0	0.9741935483870968
mesophyll_top10000	15121.0	M02367	382.0	408.0	0.909	1.0	0.9362745098039216
mesophyll_top10000	15121.0	M02368	416.0	247.0	0.0009	0.001804054054054054	1.6842105263157894
mesophyll_top10000	15121.0	M02370	373.0	287.0	0.0009	0.001804054054054054	1.2996515679442509
mesophyll_top10000	15121.0	M02373	498.0	344.0	0.0009	0.001804054054054054	1.447674418604651
mesophyll_top10000	15121.0	M02375	657.0	336.0	0.0009	0.001804054054054054	1.9553571428571428
mesophyll_top10000	15121.0	M02376	681.0	347.0	0.0009	0.001804054054054054	1.962536023054755
mesophyll_top10000	15121.0	M02377	656.0	365.0	0.0009	0.001804054054054054	1.7972602739726027
mesophyll_top10000	15121.0	M02378	482.0	357.0	0.0009	0.001804054054054054	1.350140056022409
mesophyll_top10000	15121.0	M02379	580.0	334.0	0.0009	0.001804054054054054	1.7365269461077844
mesophyll_top10000	15121.0	M02381	563.0	348.0	0.0009	0.001804054054054054	1.617816091954023
mesophyll_top10000	15121.0	M02382	465.0	429.0	0.054	0.09715633423180592	1.083916083916084
mesophyll_top10000	15121.0	M02383	682.0	420.0	0.0009	0.001804054054054054	1.6238095238095238
mesophyll_top10000	15121.0	M02470	785.0	421.0	0.0009	0.001804054054054054	1.8646080760095012
mesophyll_top10000	15121.0	M02472	791.0	311.0	0.0009	0.001804054054054054	2.5434083601286175
mesophyll_top10000	15121.0	M02473	468.0	173.0	0.0009	0.001804054054054054	2.7052023121387285
mesophyll_top10000	15121.0	M02474	644.0	355.0	0.0009	0.001804054054054054	1.8140845070422535
mesophyll_top10000	15121.0	M02475	576.0	299.0	0.0009	0.001804054054054054	1.9264214046822743
mesophyll_top10000	15121.0	M02476	563.0	307.0	0.0009	0.001804054054054054	1.8338762214983713
mesophyll_top10000	15121.0	M02477	544.0	272.0	0.0009	0.001804054054054054	2.0
mesophyll_top10000	15121.0	M02478	760.0	449.0	0.0009	0.001804054054054054	1.6926503340757237
mesophyll_top10000	15121.0	M02479	624.0	309.0	0.0009	0.001804054054054054	2.0194174757281553
mesophyll_top10000	15121.0	M02480	598.0	289.0	0.0009	0.001804054054054054	2.069204152249135
mesophyll_top10000	15121.0	M02481	689.0	372.0	0.0009	0.001804054054054054	1.8521505376344085
mesophyll_top10000	15121.0	M02482	664.0	321.0	0.0009	0.001804054054054054	2.068535825545171
mesophyll_top10000	15121.0	M02483	627.0	322.0	0.0009	0.001804054054054054	1.9472049689440993
mesophyll_top10000	15121.0	M02485	521.0	469.0	0.01	0.018909348441926346	1.1108742004264391
mesophyll_top10000	15121.0	M02486	738.0	422.0	0.0009	0.001804054054054054	1.7488151658767772
mesophyll_top10000	15121.0	M02494	447.0	297.5	0.0009	0.001804054054054054	1.5025210084033613
mesophyll_top10000	15121.0	M02500	786.0	405.0	0.0009	0.001804054054054054	1.9407407407407407
mesophyll_top10000	15121.0	M02501	477.0	271.0	0.0009	0.001804054054054054	1.7601476014760147
mesophyll_top10000	15121.0	M02502	710.0	364.0	0.0009	0.001804054054054054	1.9505494505494505
mesophyll_top10000	15121.0	M02503	441.0	293.0	0.0009	0.001804054054054054	1.5051194539249146
mesophyll_top10000	15121.0	M02504	773.0	320.0	0.0009	0.001804054054054054	2.415625
mesophyll_top10000	15121.0	M02505	448.0	238.0	0.0009	0.001804054054054054	1.8823529411764706
mesophyll_top10000	15121.0	M02508	562.0	260.0	0.0009	0.001804054054054054	2.1615384615384614
mesophyll_top10000	15121.0	M02509	680.0	350.0	0.0009	0.001804054054054054	1.9428571428571428
mesophyll_top10000	15121.0	M02510	388.0	237.0	0.0009	0.001804054054054054	1.6371308016877637
mesophyll_top10000	15121.0	M02514	739.0	390.0	0.0009	0.001804054054054054	1.8948717948717948
mesophyll_top10000	15121.0	M02515	704.0	330.0	0.0009	0.001804054054054054	2.1333333333333333
mesophyll_top10000	15121.0	M02516	813.0	321.0	0.0009	0.001804054054054054	2.532710280373832
mesophyll_top10000	15121.0	M02517	456.0	264.0	0.0009	0.001804054054054054	1.7272727272727273
mesophyll_top10000	15121.0	M02518	656.0	327.0	0.0009	0.001804054054054054	2.00611620795107
mesophyll_top10000	15121.0	M02519	527.0	325.0	0.0009	0.001804054054054054	1.6215384615384616
mesophyll_top10000	15121.0	M02520	508.0	465.0	0.025	0.04622576177285319	1.09247311827957
mesophyll_top10000	15121.0	M02521	241.0	294.0	0.999	1.0	0.8197278911564626
mesophyll_top10000	15121.0	M02522	354.0	415.0	0.999	1.0	0.8530120481927711
mesophyll_top10000	15121.0	M02523	340.0	373.0	0.975	1.0	0.9115281501340483
mesophyll_top10000	15121.0	M02524	466.0	401.0	0.001	0.0019690265486725666	1.1620947630922693
mesophyll_top10000	15121.0	M02525	314.0	337.0	0.924	1.0	0.9317507418397626
mesophyll_top10000	15121.0	M02526	147.0	234.0	1.0	1.0	0.6282051282051282
mesophyll_top10000	15121.0	M02527	242.0	258.0	0.86	1.0	0.937984496124031
mesophyll_top10000	15121.0	M02528	292.0	308.0	0.83	1.0	0.948051948051948
mesophyll_top10000	15121.0	M02529	218.0	248.0	0.981	1.0	0.8790322580645161
mesophyll_top10000	15121.0	M02530	231.0	281.0	0.999	1.0	0.8220640569395018
mesophyll_top10000	15121.0	M02531	378.0	430.0	0.995	1.0	0.8790697674418605
mesophyll_top10000	15121.0	M02532	478.0	500.0	0.84	1.0	0.956
mesophyll_top10000	15121.0	M02533	575.0	403.0	0.0009	0.001804054054054054	1.4267990074441688
mesophyll_top10000	15121.0	M02534	293.0	346.0	1.0	1.0	0.846820809248555
mesophyll_top10000	15121.0	M02535	269.0	317.0	0.997	1.0	0.8485804416403786
mesophyll_top10000	15121.0	M02545	185.0	156.0	0.022	0.040791666666666664	1.185897435897436
mesophyll_top10000	15121.0	M02546	248.0	307.0	1.0	1.0	0.8078175895765473
mesophyll_top10000	15121.0	M02547	311.0	391.0	1.0	1.0	0.7953964194373402
mesophyll_top10000	15121.0	M02548	384.0	472.0	1.0	1.0	0.8135593220338984
mesophyll_top10000	15121.0	M02549	381.0	411.0	0.94	1.0	0.927007299270073
mesophyll_top10000	15121.0	M02550	333.0	432.0	1.0	1.0	0.7708333333333334
mesophyll_top10000	15121.0	M02551	324.0	400.0	1.0	1.0	0.81
mesophyll_top10000	15121.0	M02552	261.0	254.0	0.354	0.5798650306748465	1.0275590551181102
mesophyll_top10000	15121.0	M02553	315.0	375.0	1.0	1.0	0.84
mesophyll_top10000	15121.0	M02554	448.0	458.0	0.692	1.0	0.9781659388646288
mesophyll_top10000	15121.0	M02555	307.0	436.0	1.0	1.0	0.7041284403669725
mesophyll_top10000	15121.0	M02556	162.0	251.0	1.0	1.0	0.6454183266932271
mesophyll_top10000	15121.0	M02557	409.0	445.5	0.958	1.0	0.9180695847362514
mesophyll_top10000	15121.0	M02558	376.0	451.0	1.0	1.0	0.8337028824833703
mesophyll_top10000	15121.0	M02559	388.0	428.0	0.978	1.0	0.9065420560747663
mesophyll_top10000	15121.0	M02560	353.0	472.0	1.0	1.0	0.7478813559322034
mesophyll_top10000	15121.0	M02561	208.0	281.0	1.0	1.0	0.7402135231316725
mesophyll_top10000	15121.0	M02562	264.0	281.0	0.883	1.0	0.9395017793594306
mesophyll_top10000	15121.0	M02563	322.0	330.0	0.682	1.0	0.9757575757575757
mesophyll_top10000	15121.0	M02564	359.0	427.0	1.0	1.0	0.8407494145199064
mesophyll_top10000	15121.0	M02565	378.0	445.0	0.999	1.0	0.849438202247191
mesophyll_top10000	15121.0	M02566	403.0	435.0	0.946	1.0	0.9264367816091954
mesophyll_top10000	15121.0	M02567	340.0	385.0	0.995	1.0	0.8831168831168831
mesophyll_top10000	15121.0	M02568	442.0	422.0	0.169	0.28925	1.04739336492891
mesophyll_top10000	15121.0	M02570	379.0	404.0	0.913	1.0	0.9381188118811881
mesophyll_top10000	15121.0	M02647	280.0	323.0	0.993	1.0	0.8668730650154799
mesophyll_top10000	15121.0	M02652	423.0	340.0	0.0009	0.001804054054054054	1.2441176470588236
mesophyll_top10000	15121.0	M02656	280.0	276.0	0.418	0.6731363088057901	1.0144927536231885
mesophyll_top10000	15121.0	M02683	340.0	320.0	0.133	0.23119140624999998	1.0625
mesophyll_top10000	15121.0	M02684	280.0	311.0	0.97	1.0	0.9003215434083601
mesophyll_top10000	15121.0	M02692	267.0	246.0	0.09	0.15871862615587848	1.0853658536585367
mesophyll_top10000	15121.0	M02694	256.0	412.0	1.0	1.0	0.6213592233009708
mesophyll_top10000	15121.0	M02696	285.0	366.0	1.0	1.0	0.7786885245901639
mesophyll_top10000	15121.0	M02697	358.0	382.0	0.905	1.0	0.93717277486911
mesophyll_top10000	15121.0	M02699	334.0	273.0	0.001	0.0019690265486725666	1.2234432234432235
mesophyll_top10000	15121.0	M02700	485.0	369.0	0.0009	0.001804054054054054	1.3143631436314362
mesophyll_top10000	15121.0	M02701	401.0	278.0	0.0009	0.001804054054054054	1.4424460431654675
mesophyll_top10000	15121.0	M02703	441.0	381.0	0.0009	0.001804054054054054	1.1574803149606299
mesophyll_top10000	15121.0	M02704	592.0	317.0	0.0009	0.001804054054054054	1.8675078864353312
mesophyll_top10000	15121.0	M02714	389.0	306.0	0.0009	0.001804054054054054	1.2712418300653594
mesophyll_top10000	15121.0	M02715	444.0	293.0	0.0009	0.001804054054054054	1.515358361774744
mesophyll_top10000	15121.0	M02720	240.0	395.0	1.0	1.0	0.6075949367088608
mesophyll_top10000	15121.0	M02726	369.0	334.0	0.022	0.040791666666666664	1.1047904191616766
mesophyll_top10000	15121.0	M02949	369.0	317.0	0.007	0.013388252148997134	1.16403785488959
mesophyll_top10000	15121.0	M02950	309.0	219.0	0.0009	0.001804054054054054	1.4109589041095891
mesophyll_top10000	15121.0	M02951	370.0	288.0	0.0009	0.001804054054054054	1.2847222222222223
mesophyll_top10000	15121.0	M02952	277.0	258.0	0.123	0.2146470588235294	1.073643410852713
mesophyll_top10000	15121.0	M02953	271.0	245.0	0.052	0.09368421052631579	1.1061224489795918
mesophyll_top10000	15121.0	M02954	272.0	257.0	0.176	0.2996938775510204	1.0583657587548638
mesophyll_top10000	15121.0	M02955	250.0	351.0	1.0	1.0	0.7122507122507122
mesophyll_top10000	15121.0	M02956	309.0	304.0	0.393	0.6351755447941889	1.0164473684210527
mesophyll_top10000	15121.0	M02957	294.0	252.0	0.009	0.017091038406827876	1.1666666666666667
mesophyll_top10000	15121.0	M02958	308.0	235.0	0.0009	0.001804054054054054	1.3106382978723403
mesophyll_top10000	15121.0	M02959	259.0	266.0	0.666	1.0	0.9736842105263158
mesophyll_top10000	15121.0	M02960	291.0	248.0	0.011	0.02074152542372881	1.1733870967741935
mesophyll_top10000	15121.0	M02961	215.0	275.0	0.998	1.0	0.7818181818181819
mesophyll_top10000	15121.0	M02962	226.0	221.0	0.372	0.6063736263736264	1.0226244343891402
mesophyll_top10000	15121.0	M03093	510.0	458.5	0.01	0.018909348441926346	1.1123227917121048
mesophyll_top10000	15121.0	M03094	264.0	272.0	0.696	1.0	0.9705882352941176
mesophyll_top10000	15121.0	M03325	259.0	317.0	1.0	1.0	0.8170347003154574
mesophyll_top10000	15121.0	M03329	258.0	353.0	1.0	1.0	0.7308781869688386
mesophyll_top10000	15121.0	M03330	253.0	374.0	1.0	1.0	0.6764705882352942
mesophyll_top10000	15121.0	M04696	652.0	186.0	0.0009	0.001804054054054054	3.5053763440860215
mesophyll_top10000	15121.0	M04697	305.0	250.0	0.0009	0.001804054054054054	1.22
mesophyll_top10000	15121.0	M04698	662.0	269.0	0.0009	0.001804054054054054	2.4609665427509295
mesophyll_top10000	15121.0	M04699	320.0	303.0	0.162	0.27833976833976837	1.056105610561056
mesophyll_top10000	15121.0	M04700	312.0	239.0	0.0009	0.001804054054054054	1.3054393305439331
mesophyll_top10000	15121.0	M04701	374.0	258.0	0.0009	0.001804054054054054	1.449612403100775
mesophyll_top10000	15121.0	M04702	296.0	209.0	0.0009	0.001804054054054054	1.4162679425837321
mesophyll_top10000	15121.0	M04703	396.0	297.0	0.0009	0.001804054054054054	1.3333333333333333
mesophyll_top10000	15121.0	M04704	365.0	267.0	0.0009	0.001804054054054054	1.3670411985018727
mesophyll_top10000	15121.0	M04705	267.0	250.0	0.164	0.281413881748072	1.068
mesophyll_top10000	15121.0	M04706	354.0	321.0	0.059	0.10558310991957104	1.102803738317757
mesophyll_top10000	15121.0	M04707	397.0	285.0	0.0009	0.001804054054054054	1.3929824561403508
mesophyll_top10000	15121.0	M04951	253.0	240.0	0.211	0.3552143757881463	1.0541666666666667
mesophyll_top10000	15121.0	M04952	277.0	192.0	0.0009	0.001804054054054054	1.4427083333333333
mesophyll_top10000	15121.0	M05509	293.0	280.0	0.23	0.3852572145545797	1.0464285714285715
mesophyll_top10000	15121.0	M05510	304.0	336.0	0.967	1.0	0.9047619047619048
mesophyll_top10000	15121.0	M05523	319.0	289.0	0.041	0.07436820652173914	1.1038062283737025
mesophyll_top10000	15121.0	M05524	245.0	302.0	1.0	1.0	0.8112582781456954
mesophyll_top10000	15121.0	M05525	274.0	276.0	0.569	0.8926145710928319	0.9927536231884058
mesophyll_top10000	15121.0	M05526	248.0	280.0	0.98	1.0	0.8857142857142857
