motif_id,gene_id
M01612,Zm00001d044857
M01612,Zm00001d052229
M01612,Zm00001d030513
M01613,Zm00001d017466
M01613,Zm00001d052167
M01613,Zm00001d052365
M01613,Zm00001d016616
M01613,Zm00001d002761
M01613,Zm00001d017462
M01613,Zm00001d025409
M01613,Zm00001d002762
M01613,Zm00001d018158
M01613,Zm00001d012585
M01613,Zm00001d044004
M01613,Zm00001d000339
M01613,Zm00001d038585
M01613,Zm00001d011499
M01613,Zm00001d010676
M01613,Zm00001d019744
M01613,Zm00001d014113
M01613,Zm00001d043205
M01613,Zm00001d027686
M01613,Zm00001d027687
M01613,Zm00001d053195
M01613,Zm00001d023535
M01613,Zm00001d026191
M01613,Zm00001d043491
M01613,Zm00001d003884
M01613,Zm00001d038320
M01613,Zm00001d021089
M01613,Zm00001d020595
M01613,Zm00001d005892
M01613,Zm00001d031673
M01613,Zm00001d031796
M01613,Zm00001d025281
M01613,Zm00001d010175
M01613,Zm00001d042717
M01613,Zm00001d002760
M01615,Zm00001d017466
M01615,Zm00001d017462
M01615,Zm00001d009573
M01615,Zm00001d002762
M01615,Zm00001d018158
M01615,Zm00001d026191
M01616,Zm00001d027687
M01616,Zm00001d039324
M01616,Zm00001d019216
M01616,Zm00001d047339
M01616,Zm00001d026271
M01616,Zm00001d038585
M01616,Zm00001d010676
M01616,Zm00001d050948
M01616,Zm00001d019744
M01616,Zm00001d005798
M01616,Zm00001d024324
M01616,Zm00001d025298
M01616,Zm00001d049364
M01616,Zm00001d027686
M01616,Zm00001d015639
M01616,Zm00001d036251
M01616,Zm00001d000339
M01616,Zm00001d053707
M01616,Zm00001d020595
M01616,Zm00001d021089
M01616,Zm00001d016623
M01616,Zm00001d045262
M01616,Zm00001d043205
M01616,Zm00001d012585
M01616,Zm00001d038584
M01616,Zm00001d034605
M01616,Zm00001d003871
M01616,Zm00001d007119
M01616,Zm00001d045044
M01616,Zm00001d031796
M01616,Zm00001d044004
M01616,Zm00001d002364
M01616,Zm00001d022488
M01616,Zm00001d011499
M01616,Zm00001d019215
M01616,Zm00001d014113
M01616,Zm00001d005892
M01617,Zm00001d015639
M01617,Zm00001d031673
M01617,Zm00001d045262
M01617,Zm00001d017462
M01617,Zm00001d038584
M01617,Zm00001d024324
M01617,Zm00001d010676
M01617,Zm00001d043205
M01617,Zm00001d049364
M01617,Zm00001d018158
M01617,Zm00001d016623
M01617,Zm00001d000339
M01617,Zm00001d003871
M01617,Zm00001d012585
M01617,Zm00001d038585
M01617,Zm00001d053707
M01617,Zm00001d025298
M01617,Zm00001d037941
M01617,Zm00001d027925
M01617,Zm00001d036251
M01618,Zm00001d027686
M01618,Zm00001d043491
M01618,Zm00001d014113
M01618,Zm00001d027687
M01618,Zm00001d044004
M01618,Zm00001d008968
M01618,Zm00001d045262
M01618,Zm00001d011499
M01618,Zm00001d036251
M01618,Zm00001d039324
M01618,Zm00001d019744
M01618,Zm00001d017466
M01619,Zm00001d047339
M01619,Zm00001d017462
M01619,Zm00001d034920
M01619,Zm00001d011499
M01619,Zm00001d045044
M01619,Zm00001d027687
M01619,Zm00001d039019
M01619,Zm00001d019744
M01619,Zm00001d002762
M01619,Zm00001d005798
M01619,Zm00001d045262
M01619,Zm00001d044004
M01619,Zm00001d043491
M01619,Zm00001d014113
M01619,Zm00001d009573
M01619,Zm00001d027686
M01619,Zm00001d003871
M01619,Zm00001d052365
M01619,Zm00001d007119
M01619,Zm00001d026191
M01619,Zm00001d002761
M01619,Zm00001d031796
M01619,Zm00001d025298
M01619,Zm00001d036251
M01619,Zm00001d022488
M01619,Zm00001d002760
M01620,Zm00001d000179
M01620,Zm00001d017477
M01620,Zm00001d016260
M01620,Zm00001d017478
M01620,Zm00001d016262
M01620,Zm00001d017480
M01620,Zm00001d029884
M01620,Zm00001d046292
M01620,Zm00001d051350
M01620,Zm00001d002747
M01620,Zm00001d051355
M01620,Zm00001d002744
M01621,Zm00001d027686
M01621,Zm00001d002760
M01621,Zm00001d044004
M01621,Zm00001d014113
M01621,Zm00001d026191
M01621,Zm00001d017466
M01621,Zm00001d002761
M01621,Zm00001d043491
M01621,Zm00001d042588
M01621,Zm00001d045262
M01621,Zm00001d036251
M01621,Zm00001d027687
M01621,Zm00001d002762
M01621,Zm00001d010676
M01621,Zm00001d017462
M01621,Zm00001d011499
M01622,Zm00001d020595
M01622,Zm00001d002761
M01622,Zm00001d005892
M01622,Zm00001d045044
M01622,Zm00001d010676
M01622,Zm00001d052087
M01622,Zm00001d039324
M01622,Zm00001d021089
M01622,Zm00001d025281
M01622,Zm00001d031673
M01622,Zm00001d031796
M01622,Zm00001d002760
M01622,Zm00001d003884
M01622,Zm00001d012585
M01622,Zm00001d043205
M01622,Zm00001d034605
M01622,Zm00001d036251
M01622,Zm00001d045262
M01622,Zm00001d018305
M01622,Zm00001d019215
M01622,Zm00001d042588
M01622,Zm00001d044004
M01622,Zm00001d019744
M01622,Zm00001d011499
M01622,Zm00001d019216
M01622,Zm00001d008968
M01623,Zm00001d002618
M01623,Zm00001d017592
M01624,Zm00001d017592
M01624,Zm00001d002618
M01625,Zm00001d017592
M01625,Zm00001d002618
M01626,Zm00001d039324
M01626,Zm00001d045262
M01626,Zm00001d031796
M01626,Zm00001d005892
M01626,Zm00001d020595
M01626,Zm00001d034605
M01626,Zm00001d042588
M01626,Zm00001d002760
M01626,Zm00001d031673
M01626,Zm00001d036251
M01626,Zm00001d002761
M01626,Zm00001d019216
M01626,Zm00001d011499
M01626,Zm00001d019215
M01626,Zm00001d021089
M01626,Zm00001d044004
M01627,Zm00001d029884
M01627,Zm00001d046292
M01627,Zm00001d051350
M01627,Zm00001d017480
M01627,Zm00001d016260
M01627,Zm00001d016262
M01627,Zm00001d017477
M01627,Zm00001d002744
M01627,Zm00001d002747
M01627,Zm00001d051355
M01627,Zm00001d000179
M01627,Zm00001d008872
M01627,Zm00001d017478
M01628,Zm00001d003884
M01628,Zm00001d038585
M01628,Zm00001d018158
M01628,Zm00001d015639
M01628,Zm00001d009573
M01628,Zm00001d025409
M01628,Zm00001d052167
M01628,Zm00001d026191
M01628,Zm00001d043491
M01628,Zm00001d045044
M01628,Zm00001d010676
M01628,Zm00001d052365
M01628,Zm00001d002761
M01628,Zm00001d053707
M01628,Zm00001d002760
M01628,Zm00001d002762
M01628,Zm00001d039019
M01628,Zm00001d025281
M01628,Zm00001d038584
M01628,Zm00001d032095
M01628,Zm00001d000339
M01628,Zm00001d037941
M01628,Zm00001d017462
M01628,Zm00001d027686
M01628,Zm00001d019744
M01628,Zm00001d027687
M01629,Zm00001d012585
M01629,Zm00001d026191
M01629,Zm00001d005892
M01629,Zm00001d053195
M01629,Zm00001d003884
M01629,Zm00001d021089
M01629,Zm00001d007119
M01629,Zm00001d010676
M01629,Zm00001d052365
M01629,Zm00001d038320
M01629,Zm00001d038585
M01629,Zm00001d042717
M01629,Zm00001d016616
M01629,Zm00001d000339
M01629,Zm00001d020595
M01629,Zm00001d014113
M01629,Zm00001d002762
M01629,Zm00001d019744
M01629,Zm00001d044004
M01629,Zm00001d025409
M01629,Zm00001d043205
M01629,Zm00001d022488
M01629,Zm00001d018158
M01629,Zm00001d038584
M01629,Zm00001d031673
M01629,Zm00001d010175
M01629,Zm00001d027686
M01629,Zm00001d002760
M01629,Zm00001d031796
M01629,Zm00001d002761
M01629,Zm00001d043491
M01629,Zm00001d027687
M01629,Zm00001d017462
M01629,Zm00001d023535
M01629,Zm00001d025281
M01630,Zm00001d005892
M01630,Zm00001d007119
M01630,Zm00001d021089
M01630,Zm00001d043205
M01630,Zm00001d019215
M01630,Zm00001d047339
M01630,Zm00001d045044
M01630,Zm00001d052167
M01630,Zm00001d039019
M01630,Zm00001d027686
M01630,Zm00001d025298
M01630,Zm00001d019744
M01630,Zm00001d037941
M01630,Zm00001d022488
M01630,Zm00001d026191
M01630,Zm00001d027687
M01630,Zm00001d002762
M01630,Zm00001d011499
M01630,Zm00001d034605
M01630,Zm00001d005798
M01630,Zm00001d012585
M01630,Zm00001d044004
M01630,Zm00001d002761
M01630,Zm00001d020595
M01630,Zm00001d010676
M01630,Zm00001d025409
M01630,Zm00001d017462
M01630,Zm00001d016623
M01630,Zm00001d045262
M01630,Zm00001d019098
M01630,Zm00001d019216
M01630,Zm00001d019096
M01630,Zm00001d050948
M01630,Zm00001d003871
M01630,Zm00001d052365
M01630,Zm00001d036251
M01630,Zm00001d031796
M01630,Zm00001d018158
M01630,Zm00001d014113
M01630,Zm00001d049364
M01630,Zm00001d049903
M01630,Zm00001d009573
M01630,Zm00001d043491
M01630,Zm00001d002760
M01631,Zm00001d009573
M01631,Zm00001d027925
M01631,Zm00001d052167
M01631,Zm00001d018158
M01631,Zm00001d002760
M01631,Zm00001d026191
M01631,Zm00001d017462
M01631,Zm00001d002761
M01631,Zm00001d025409
M01631,Zm00001d003884
M01631,Zm00001d038585
M01631,Zm00001d014113
M01631,Zm00001d025281
M01631,Zm00001d043491
M01631,Zm00001d027687
M01631,Zm00001d000339
M01631,Zm00001d031673
M01631,Zm00001d002762
M01631,Zm00001d039019
M01631,Zm00001d027686
M01631,Zm00001d032095
M01631,Zm00001d038584
M01632,Zm00001d036251
M01632,Zm00001d031796
M01632,Zm00001d010676
M01632,Zm00001d021089
M01632,Zm00001d009573
M01632,Zm00001d002761
M01632,Zm00001d027687
M01632,Zm00001d017462
M01632,Zm00001d022488
M01632,Zm00001d007119
M01632,Zm00001d045044
M01632,Zm00001d026191
M01632,Zm00001d002762
M01632,Zm00001d045262
M01632,Zm00001d024324
M01632,Zm00001d038584
M01632,Zm00001d043205
M01632,Zm00001d044004
M01632,Zm00001d027686
M01632,Zm00001d014113
M01632,Zm00001d005798
M01632,Zm00001d037941
M01632,Zm00001d020595
M01632,Zm00001d039019
M01632,Zm00001d052167
M01632,Zm00001d025281
M01632,Zm00001d003884
M01632,Zm00001d003871
M01632,Zm00001d019744
M01632,Zm00001d047339
M01632,Zm00001d012585
M01632,Zm00001d025298
M01632,Zm00001d008968
M01632,Zm00001d002760
M01632,Zm00001d039324
M01632,Zm00001d049364
M01632,Zm00001d016616
M01632,Zm00001d011499
M01632,Zm00001d043491
M01632,Zm00001d005892
M01632,Zm00001d052365
M01632,Zm00001d018158
M01633,Zm00001d019216
M01633,Zm00001d011499
M01633,Zm00001d031673
M01633,Zm00001d025281
M01633,Zm00001d027687
M01633,Zm00001d034605
M01633,Zm00001d043205
M01633,Zm00001d002762
M01633,Zm00001d019215
M01633,Zm00001d020595
M01633,Zm00001d003884
M01633,Zm00001d039324
M01633,Zm00001d045262
M01633,Zm00001d044004
M01633,Zm00001d003871
M01633,Zm00001d022488
M01633,Zm00001d002760
M01633,Zm00001d007119
M01633,Zm00001d052365
M01633,Zm00001d042588
M01633,Zm00001d002761
M01633,Zm00001d008968
M01633,Zm00001d010676
M01633,Zm00001d016623
M01633,Zm00001d005892
M01633,Zm00001d052087
M01633,Zm00001d031796
M01633,Zm00001d027686
M01633,Zm00001d036251
M01633,Zm00001d026191
M01633,Zm00001d025298
M01634,Zm00001d007119
M01634,Zm00001d010175
M01634,Zm00001d025281
M01634,Zm00001d011499
M01634,Zm00001d038320
M01634,Zm00001d002760
M01634,Zm00001d036251
M01634,Zm00001d012585
M01634,Zm00001d003884
M01634,Zm00001d020595
M01634,Zm00001d002761
M01634,Zm00001d031673
M01634,Zm00001d052167
M01634,Zm00001d005892
M01634,Zm00001d049364
M01634,Zm00001d019744
M01634,Zm00001d018305
M01634,Zm00001d016616
M01634,Zm00001d027686
M01634,Zm00001d026191
M01634,Zm00001d042717
M01634,Zm00001d052365
M01634,Zm00001d014113
M01634,Zm00001d034605
M01634,Zm00001d045262
M01634,Zm00001d044004
M01634,Zm00001d025409
M01634,Zm00001d018158
M01634,Zm00001d010676
M01634,Zm00001d052087
M01634,Zm00001d023535
M01634,Zm00001d053195
M01634,Zm00001d022488
M01634,Zm00001d031796
M01634,Zm00001d021089
M01634,Zm00001d002762
M01634,Zm00001d043205
M01634,Zm00001d027687
M01634,Zm00001d017466
M01643,Zm00001d021089
M01643,Zm00001d038585
M01643,Zm00001d027687
M01643,Zm00001d014113
M01643,Zm00001d020595
M01643,Zm00001d050948
M01643,Zm00001d031796
M01643,Zm00001d045262
M01643,Zm00001d025281
M01643,Zm00001d036251
M01643,Zm00001d025298
M01643,Zm00001d016623
M01643,Zm00001d043205
M01643,Zm00001d022488
M01643,Zm00001d026271
M01643,Zm00001d010676
M01643,Zm00001d000339
M01643,Zm00001d027686
M01643,Zm00001d005892
M01643,Zm00001d019744
M01643,Zm00001d011499
M01643,Zm00001d024324
M01643,Zm00001d045044
M01643,Zm00001d002364
M01643,Zm00001d034605
M01643,Zm00001d053707
M01643,Zm00001d003884
M01643,Zm00001d038584
M01643,Zm00001d016616
M01643,Zm00001d044004
M01643,Zm00001d005798
M01643,Zm00001d003871
M01643,Zm00001d015639
M01643,Zm00001d019216
M01643,Zm00001d049364
M01643,Zm00001d039324
M01643,Zm00001d007119
M01643,Zm00001d019215
M01643,Zm00001d012585
M01643,Zm00001d043491
M01644,Zm00001d002761
M01644,Zm00001d018305
M01644,Zm00001d002762
M01644,Zm00001d047339
M01644,Zm00001d043205
M01644,Zm00001d045262
M01644,Zm00001d020595
M01644,Zm00001d014113
M01644,Zm00001d052365
M01644,Zm00001d005798
M01644,Zm00001d011499
M01644,Zm00001d027687
M01644,Zm00001d026191
M01644,Zm00001d027686
M01644,Zm00001d045044
M01644,Zm00001d017462
M01644,Zm00001d031796
M01644,Zm00001d012585
M01644,Zm00001d052087
M01644,Zm00001d027925
M01644,Zm00001d002760
M01644,Zm00001d036251
M01644,Zm00001d005892
M01646,Zm00001d011639
M01648,Zm00001d009468
M01648,Zm00001d043782
M01648,Zm00001d038907
M01671,Zm00001d006035
M01671,Zm00001d051861
M01671,Zm00001d020951
M01671,Zm00001d006034
M01671,Zm00001d018515
M01671,Zm00001d042960
M01671,Zm00001d032239
M01671,Zm00001d037425
M01671,Zm00001d050368
M01671,Zm00001d037159
M01672,Zm00001d020951
M01672,Zm00001d018515
M01672,Zm00001d051861
M01672,Zm00001d006035
M01672,Zm00001d037159
M01672,Zm00001d006034
M01672,Zm00001d037425
M01672,Zm00001d032239
M01672,Zm00001d050368
M01672,Zm00001d042960
M01673,Zm00001d037425
M01673,Zm00001d050368
M01673,Zm00001d006034
M01673,Zm00001d006035
M01673,Zm00001d018515
M01673,Zm00001d037159
M01673,Zm00001d051861
M01673,Zm00001d042960
M01673,Zm00001d020951
M01673,Zm00001d032239
M01674,Zm00001d050368
M01674,Zm00001d051861
M01674,Zm00001d018515
M01674,Zm00001d037159
M01674,Zm00001d006035
M01674,Zm00001d032239
M01674,Zm00001d006034
M01674,Zm00001d020951
M01674,Zm00001d042960
M01674,Zm00001d037425
M01675,Zm00001d020951
M01675,Zm00001d006035
M01675,Zm00001d051861
M01675,Zm00001d050368
M01675,Zm00001d042960
M01675,Zm00001d037425
M01675,Zm00001d037159
M01675,Zm00001d006034
M01675,Zm00001d032239
M01675,Zm00001d018515
M01676,Zm00001d051861
M01676,Zm00001d020951
M01676,Zm00001d037425
M01676,Zm00001d006035
M01676,Zm00001d006034
M01676,Zm00001d042960
M01676,Zm00001d018515
M01676,Zm00001d037159
M01676,Zm00001d050368
M01676,Zm00001d032239
M01677,Zm00001d020951
M01677,Zm00001d037159
M01677,Zm00001d018515
M01677,Zm00001d042960
M01677,Zm00001d037425
M01677,Zm00001d050368
M01677,Zm00001d006035
M01677,Zm00001d051861
M01677,Zm00001d006034
M01677,Zm00001d032239
M01678,Zm00001d037425
M01678,Zm00001d006034
M01678,Zm00001d050368
M01678,Zm00001d018515
M01678,Zm00001d032239
M01678,Zm00001d020951
M01678,Zm00001d051861
M01678,Zm00001d042960
M01678,Zm00001d006035
M01678,Zm00001d037159
M01679,Zm00001d037425
M01679,Zm00001d042960
M01679,Zm00001d018515
M01679,Zm00001d050368
M01679,Zm00001d020951
M01679,Zm00001d032239
M01679,Zm00001d051861
M01679,Zm00001d006034
M01679,Zm00001d037159
M01679,Zm00001d006035
M01680,Zm00001d042960
M01680,Zm00001d037425
M01680,Zm00001d037159
M01680,Zm00001d018515
M01680,Zm00001d006035
M01680,Zm00001d051861
M01680,Zm00001d050368
M01680,Zm00001d032239
M01680,Zm00001d006034
M01680,Zm00001d020951
M01681,Zm00001d006035
M01681,Zm00001d050368
M01681,Zm00001d037159
M01681,Zm00001d037425
M01681,Zm00001d006034
M01681,Zm00001d018515
M01681,Zm00001d051861
M01681,Zm00001d042960
M01681,Zm00001d032239
M01681,Zm00001d020951
M01682,Zm00001d020951
M01682,Zm00001d006035
M01682,Zm00001d037159
M01682,Zm00001d037425
M01682,Zm00001d032239
M01682,Zm00001d042960
M01682,Zm00001d006034
M01682,Zm00001d018515
M01682,Zm00001d050368
M01682,Zm00001d051861
M01683,Zm00001d006035
M01683,Zm00001d006034
M01683,Zm00001d051861
M01683,Zm00001d050368
M01683,Zm00001d037425
M01683,Zm00001d037159
M01683,Zm00001d042960
M01683,Zm00001d032239
M01683,Zm00001d018515
M01683,Zm00001d020951
M01684,Zm00001d051861
M01684,Zm00001d018515
M01684,Zm00001d032239
M01684,Zm00001d037425
M01684,Zm00001d037159
M01684,Zm00001d042960
M01684,Zm00001d020951
M01684,Zm00001d050368
M01684,Zm00001d006034
M01684,Zm00001d006035
M01685,Zm00001d020951
M01685,Zm00001d037425
M01685,Zm00001d006034
M01685,Zm00001d006035
M01685,Zm00001d018515
M01685,Zm00001d042960
M01685,Zm00001d051861
M01685,Zm00001d050368
M01685,Zm00001d032239
M01685,Zm00001d037159
M01686,Zm00001d020951
M01686,Zm00001d050368
M01686,Zm00001d051861
M01686,Zm00001d037159
M01686,Zm00001d042960
M01686,Zm00001d037425
M01686,Zm00001d018515
M01686,Zm00001d006035
M01686,Zm00001d006034
M01686,Zm00001d032239
M01687,Zm00001d042960
M01687,Zm00001d032239
M01687,Zm00001d037159
M01687,Zm00001d006034
M01687,Zm00001d006035
M01687,Zm00001d020951
M01687,Zm00001d051861
M01687,Zm00001d037425
M01687,Zm00001d050368
M01687,Zm00001d018515
M01688,Zm00001d020951
M01688,Zm00001d037159
M01688,Zm00001d006034
M01688,Zm00001d006035
M01688,Zm00001d050368
M01688,Zm00001d042960
M01688,Zm00001d018515
M01688,Zm00001d051861
M01688,Zm00001d032239
M01688,Zm00001d037425
M01689,Zm00001d051861
M01689,Zm00001d032239
M01689,Zm00001d037159
M01689,Zm00001d006035
M01689,Zm00001d006034
M01689,Zm00001d018515
M01689,Zm00001d050368
M01689,Zm00001d037425
M01689,Zm00001d020951
M01689,Zm00001d042960
M01690,Zm00001d050368
M01690,Zm00001d037159
M01690,Zm00001d042960
M01690,Zm00001d006035
M01690,Zm00001d051861
M01690,Zm00001d032239
M01690,Zm00001d037425
M01690,Zm00001d018515
M01690,Zm00001d006034
M01690,Zm00001d020951
M01691,Zm00001d006035
M01691,Zm00001d018515
M01691,Zm00001d006034
M01691,Zm00001d037425
M01691,Zm00001d051861
M01691,Zm00001d050368
M01691,Zm00001d037159
M01691,Zm00001d020951
M01691,Zm00001d032239
M01691,Zm00001d042960
M01692,Zm00001d020951
M01692,Zm00001d037425
M01692,Zm00001d042960
M01692,Zm00001d037159
M01692,Zm00001d032239
M01692,Zm00001d006034
M01692,Zm00001d050368
M01692,Zm00001d018515
M01692,Zm00001d006035
M01692,Zm00001d051861
M01693,Zm00001d006034
M01693,Zm00001d032239
M01693,Zm00001d037425
M01693,Zm00001d020951
M01693,Zm00001d037159
M01693,Zm00001d018515
M01693,Zm00001d050368
M01693,Zm00001d006035
M01693,Zm00001d042960
M01693,Zm00001d051861
M01694,Zm00001d037159
M01694,Zm00001d006034
M01694,Zm00001d051861
M01694,Zm00001d050368
M01694,Zm00001d018515
M01694,Zm00001d042960
M01694,Zm00001d037425
M01694,Zm00001d006035
M01694,Zm00001d020951
M01694,Zm00001d032239
M01697,Zm00001d053819
M01697,Zm00001d014377
M01697,Zm00001d014690
M01697,Zm00001d001879
M01697,Zm00001d049295
M01697,Zm00001d041497
M01697,Zm00001d001945
M01697,Zm00001d031522
M01697,Zm00001d031064
M01697,Zm00001d045026
M01697,Zm00001d003601
M01697,Zm00001d015243
M01697,Zm00001d026540
M01698,Zm00001d033848
M01698,Zm00001d009013
M01698,Zm00001d013370
M01698,Zm00001d007536
M01698,Zm00001d039271
M01698,Zm00001d047017
M01698,Zm00001d033412
M01698,Zm00001d030028
M01698,Zm00001d043706
M01698,Zm00001d039273
M01698,Zm00001d039272
M01699,Zm00001d047017
M01699,Zm00001d013370
M01699,Zm00001d007536
M01699,Zm00001d039271
M01699,Zm00001d009013
M01699,Zm00001d039272
M01699,Zm00001d039273
M01699,Zm00001d030028
M01699,Zm00001d043706
M01699,Zm00001d033848
M01700,Zm00001d031561
M01700,Zm00001d013357
M01700,Zm00001d042373
M01700,Zm00001d028297
M01700,Zm00001d020826
M01700,Zm00001d047999
M01700,Zm00001d031665
M01700,Zm00001d049158
M01700,Zm00001d006065
M01700,Zm00001d006110
M01700,Zm00001d033870
M01700,Zm00001d007768
M01700,Zm00001d012067
M01700,Zm00001d017778
M01700,Zm00001d005964
M01700,Zm00001d034503
M01700,Zm00001d051569
M01700,Zm00001d021019
M01700,Zm00001d049870
M01700,Zm00001d007311
M01701,Zm00001d045046
M01701,Zm00001d045212
M01701,Zm00001d000236
M01701,Zm00001d037098
M01702,Zm00001d047999
M01702,Zm00001d007311
M01702,Zm00001d021019
M01702,Zm00001d007768
M01702,Zm00001d006065
M01702,Zm00001d012067
M01702,Zm00001d051569
M01702,Zm00001d020826
M01702,Zm00001d034503
M01702,Zm00001d028297
M01702,Zm00001d042373
M01702,Zm00001d017778
M01702,Zm00001d005964
M01702,Zm00001d049158
M01703,Zm00001d034298
M01703,Zm00001d045107
M01703,Zm00001d040535
M01703,Zm00001d020490
M01703,Zm00001d040536
M01703,Zm00001d033267
M01703,Zm00001d008205
M01703,Zm00001d031044
M01705,Zm00001d039273
M01705,Zm00001d045046
M01705,Zm00001d009013
M01705,Zm00001d037098
M01705,Zm00001d016873
M01705,Zm00001d039272
M01705,Zm00001d008205
M01705,Zm00001d040536
M01705,Zm00001d040535
M01705,Zm00001d045212
M01705,Zm00001d039271
M01707,Zm00001d039271
M01707,Zm00001d039273
M01707,Zm00001d039272
M01707,Zm00001d009013
M01707,Zm00001d043706
M01707,Zm00001d033848
M01707,Zm00001d047017
M01707,Zm00001d013370
M01707,Zm00001d007536
M01707,Zm00001d030028
M01708,Zm00001d020826
M01708,Zm00001d042373
M01708,Zm00001d012067
M01708,Zm00001d007768
M01708,Zm00001d007311
M01708,Zm00001d047999
M01708,Zm00001d017778
M01708,Zm00001d049158
M01708,Zm00001d005964
M01708,Zm00001d034503
M01708,Zm00001d051569
M01708,Zm00001d028297
M01708,Zm00001d006065
M01708,Zm00001d021019
M01709,Zm00001d008205
M01709,Zm00001d000291
M01709,Zm00001d033267
M01709,Zm00001d040536
M01709,Zm00001d031044
M01709,Zm00001d020490
M01709,Zm00001d005750
M01709,Zm00001d045212
M01709,Zm00001d040535
M01709,Zm00001d034298
M01709,Zm00001d045107
M01709,Zm00001d018416
M01710,Zm00001d005969
M01710,Zm00001d020834
M01710,Zm00001d016873
M01710,Zm00001d045046
M01710,Zm00001d017908
M01710,Zm00001d037098
M01710,Zm00001d045212
M01712,Zm00001d030028
M01712,Zm00001d043706
M01712,Zm00001d047017
M01712,Zm00001d039273
M01712,Zm00001d039272
M01712,Zm00001d007536
M01712,Zm00001d039271
M01712,Zm00001d013370
M01712,Zm00001d033848
M01712,Zm00001d009013
M01713,Zm00001d017778
M01713,Zm00001d013357
M01713,Zm00001d012067
M01713,Zm00001d042373
M01713,Zm00001d007311
M01713,Zm00001d006110
M01713,Zm00001d034503
M01713,Zm00001d007768
M01713,Zm00001d033870
M01713,Zm00001d021019
M01713,Zm00001d020826
M01713,Zm00001d031665
M01713,Zm00001d028297
M01713,Zm00001d051569
M01713,Zm00001d005964
M01713,Zm00001d006065
M01713,Zm00001d049158
M01713,Zm00001d047999
M01713,Zm00001d031561
M01713,Zm00001d049870
M01756,Zm00001d018416
M01756,Zm00001d018967
M01756,Zm00001d013073
M01756,Zm00001d040536
M01756,Zm00001d040535
M01756,Zm00001d034298
M01756,Zm00001d031044
M01756,Zm00001d045212
M01756,Zm00001d045107
M01756,Zm00001d016873
M01756,Zm00001d008205
M01756,Zm00001d045046
M01756,Zm00001d037098
M01756,Zm00001d020490
M01756,Zm00001d000291
M01756,Zm00001d005750
M01756,Zm00001d033267
M01756,Zm00001d047878
M01757,Zm00001d020834
M01757,Zm00001d017908
M01757,Zm00001d005969
M01758,Zm00001d049158
M01758,Zm00001d007768
M01758,Zm00001d012067
M01758,Zm00001d006110
M01758,Zm00001d034503
M01758,Zm00001d051569
M01758,Zm00001d007311
M01758,Zm00001d042373
M01758,Zm00001d049870
M01758,Zm00001d005964
M01758,Zm00001d028297
M01758,Zm00001d013357
M01758,Zm00001d021019
M01758,Zm00001d020826
M01758,Zm00001d017778
M01758,Zm00001d031665
M01758,Zm00001d033870
M01758,Zm00001d006065
M01758,Zm00001d047999
M01768,Zm00001d039273
M01768,Zm00001d013370
M01768,Zm00001d030028
M01768,Zm00001d047017
M01768,Zm00001d009013
M01768,Zm00001d033848
M01768,Zm00001d007536
M01768,Zm00001d039272
M01768,Zm00001d043706
M01768,Zm00001d039271
M01770,Zm00001d043992
M01770,Zm00001d043908
M01770,Zm00001d041142
M01770,Zm00001d039065
M01770,Zm00001d053967
M01770,Zm00001d015118
M01770,Zm00001d025638
M01770,Zm00001d040500
M01770,Zm00001d019166
M01770,Zm00001d005244
M01770,Zm00001d024041
M01770,Zm00001d024043
M01771,Zm00001d022550
M01771,Zm00001d050018
M01771,Zm00001d031790
M01771,Zm00001d010638
M01771,Zm00001d043117
M01771,Zm00001d012296
M01771,Zm00001d005884
M01772,Zm00001d050018
M01772,Zm00001d044940
M01772,Zm00001d012296
M01772,Zm00001d031790
M01772,Zm00001d005884
M01773,Zm00001d005884
M01773,Zm00001d031790
M01773,Zm00001d012296
M01773,Zm00001d050018
M01773,Zm00001d044940
M01777,Zm00001d047519
M01777,Zm00001d022442
M01777,Zm00001d029064
M01778,Zm00001d038189
M01779,Zm00001d040500
M01779,Zm00001d005244
M01779,Zm00001d043908
M01779,Zm00001d025638
M01779,Zm00001d043992
M01779,Zm00001d039065
M01779,Zm00001d019166
M01780,Zm00001d008225
M01780,Zm00001d022542
M01780,Zm00001d043153
M01780,Zm00001d012553
M01781,Zm00001d005244
M01781,Zm00001d019166
M01781,Zm00001d043908
M01781,Zm00001d039065
M01781,Zm00001d043992
M01781,Zm00001d025638
M01781,Zm00001d041142
M01781,Zm00001d040500
M01782,Zm00001d031790
M01782,Zm00001d044940
M01782,Zm00001d050018
M01782,Zm00001d005884
M01782,Zm00001d012296
M01783,Zm00001d005244
M01783,Zm00001d025638
M01783,Zm00001d043992
M01783,Zm00001d039065
M01783,Zm00001d041142
M01783,Zm00001d019166
M01783,Zm00001d024043
M01783,Zm00001d053967
M01783,Zm00001d015118
M01783,Zm00001d040500
M01783,Zm00001d024041
M01783,Zm00001d043908
M01784,Zm00001d022542
M01784,Zm00001d012553
M01784,Zm00001d043153
M01784,Zm00001d008225
M01785,Zm00001d012553
M01785,Zm00001d043153
M01785,Zm00001d008225
M01785,Zm00001d022542
M01826,Zm00001d017911
M01826,Zm00001d051739
M01826,Zm00001d052807
M01826,Zm00001d031272
M01827,Zm00001d017911
M01827,Zm00001d052807
M01827,Zm00001d051739
M01827,Zm00001d031272
M01832,Zm00001d015421
M01851,Zm00001d005787
M01851,Zm00001d020577
